GeneID	ENTREZID	SYMBOL	baseMean	logFC	lfcSE	stat	pvalue	FDR	Subset_Comparison
ENSG00000010361	80199	FUZ	326.525004282335	-0.222466791779178	0.0545023723923082	-4.08178180167758	4.46917457083551e-05	0.00010997135756456	HFrEF-Normal
ENSG00000010404	3423	IDS	3061.90285853007	0.0531709405729253	0.027560784417594	1.92922450128025	0.0537029977404214	0.0773974289848699	HFrEF-Normal
ENSG00000010626	10233	LRRC23	201.863519318978	0.218606776164034	0.0586956412683993	3.72441243404096	0.000195770648519299	0.000436174865780653	HFrEF-Normal
ENSG00000010803	22955	SCMH1	1541.49532042348	0.144112724600725	0.0293839783856957	4.90446605660724	9.36818190350248e-07	2.87000383481181e-06	HFrEF-Normal
ENSG00000010810	2534	FYN	917.468655333973	0.454602340216217	0.0381240558299953	11.9242911153893	8.84335636965328e-33	2.85872279229981e-31	HFrEF-Normal
ENSG00000010818	3097	HIVEP2	1372.56562996743	0.297689584716138	0.066149113760054	4.50028077165119	6.78637635461325e-06	1.86995708128805e-05	HFrEF-Normal
ENSG00000011007	6924	ELOA	1377.79849522479	-0.00763395592230681	0.0291580071243144	-0.261813363641748	0.793465335654994	0.830472806060896	HFrEF-Normal
ENSG00000011009	11313	LYPLA2	569.944889909487	-0.121843637253545	0.0332571053198778	-3.66368738594694	0.000248610185688503	0.00054451844636546	HFrEF-Normal
ENSG00000011021	1185	CLCN6	852.083136617259	0.0532182511594415	0.0424422202339897	1.253898850391	0.209878772950527	0.263167529516845	HFrEF-Normal
ENSG00000011028	9902	MRC2	1272.83248318979	0.901103471895571	0.110593618676976	8.14787944074364	3.70361306659168e-16	3.03238682201325e-15	HFrEF-Normal
ENSG00000011105	10867	TSPAN9	9667.94241381836	0.978506652299317	0.0684741919572933	14.2901526009917	2.5205652161887e-46	1.793661274312e-44	HFrEF-Normal
ENSG00000011114	55727	BTBD7	924.944337518731	0.0527783758743665	0.0383411736151861	1.37654565309034	0.168652763363516	0.216649533552625	HFrEF-Normal
ENSG00000011132	9546	APBA3	222.270066798476	-0.164191561050206	0.0490842503312263	-3.34509664387706	0.000822539036509385	0.00165365593555347	HFrEF-Normal
ENSG00000011198	51099	ABHD5	1164.76494141004	-0.137926263261485	0.0380008639191774	-3.62955598995947	0.000283909147362232	0.000614972153111695	HFrEF-Normal
ENSG00000011201	3730	ANOS1	328.74475656577	0.765901370598342	0.0849343400038275	9.01757016730604	1.92307213782181e-19	2.11298796656214e-18	HFrEF-Normal
ENSG00000011243	26993	AKAP8L	1165.57950776612	-0.344841057476418	0.0529859628093129	-6.50815874984551	7.60774988918903e-11	3.71727981912771e-10	HFrEF-Normal
ENSG00000011258	54799	MBTD1	442.296822986461	0.276599032277022	0.0467594779481129	5.9153575791405	3.31155348836194e-09	1.35726330255515e-08	HFrEF-Normal
ENSG00000011260	51096	UTP18	223.085260912007	-0.0422571689601158	0.0491144478363716	-0.860381635581014	0.389578705567815	0.453524705219098	HFrEF-Normal
ENSG00000011275	54476	RNF216	1531.97432074715	0.12178525416975	0.0445514792980793	2.73358496930987	0.00626489565989382	0.0108860518980423	HFrEF-Normal
ENSG00000011295	54902	TTC19	1195.12145820042	-0.12232204441065	0.0354647944565312	-3.44911189491253	0.000562433587367656	0.00116451539286453	HFrEF-Normal
ENSG00000011304	5725	PTBP1	1358.60746095213	-0.304839899708914	0.0448817360648054	-6.79207014783812	1.10535774765414e-11	5.84544049794355e-11	HFrEF-Normal
ENSG00000011347	9066	SYT7	718.994248221159	-0.337387228159058	0.0866496026525668	-3.89369619514423	9.87282828801411e-05	0.000231085206043739	HFrEF-Normal
ENSG00000011376	23395	LARS2	789.054980218415	0.115009695820643	0.0490096646424907	2.34667379708882	0.0189418299648258	0.0300164733398666	HFrEF-Normal
ENSG00000011405	5286	PIK3C2A	1816.91732075008	-0.509530640087614	0.0425095627981165	-11.9862592449478	4.19421929664469e-33	1.37257120994826e-31	HFrEF-Normal
ENSG00000011451	58525	WIZ	1108.93978191228	-0.347873031595161	0.0346718802480048	-10.0332900640766	1.08828613629593e-23	1.72999968562905e-22	HFrEF-Normal
ENSG00000011454	23637	RABGAP1	2246.35109500802	0.260973428124012	0.0315292931023716	8.2771734614114	1.26133422787227e-16	1.06905889833171e-15	HFrEF-Normal
ENSG00000011465	1634	DCN	18567.3932540826	-0.490052326337254	0.0912485358454515	-5.37052262588915	7.85087819767252e-08	2.75638614337489e-07	HFrEF-Normal
ENSG00000011485	5536	PPP5C	2043.4526292386	0.0244871458131104	0.0275439113529023	0.88902209636723	0.373991204611898	0.437202727949278	HFrEF-Normal
ENSG00000011523	23177	CEP68	1414.42619910272	0.201762175086662	0.0457728321567019	4.40790236435306	1.04376574773613e-05	2.79824228147817e-05	HFrEF-Normal
ENSG00000011566	8491	MAP4K3	1574.38963070058	0.200295609598391	0.0409269173394907	4.89398231332522	9.88157233310714e-07	3.01772191977374e-06	HFrEF-Normal
ENSG00000011600	7305	TYROBP	89.8863900101128	-0.494459354099742	0.126939815882618	-3.89522665258133	9.8106946651634e-05	0.00022973232229401	HFrEF-Normal
ENSG00000011638	57146	LDAF1	2818.77860039071	0.198582537755229	0.0729413520448369	2.72249598051268	0.00647908216021493	0.0112287852475905	HFrEF-Normal
ENSG00000012061	2067	ERCC1	1587.11686883144	-0.184374060031996	0.0325363333641964	-5.66671290118034	1.45562936055038e-08	5.55981199924916e-08	HFrEF-Normal
ENSG00000012171	7869	SEMA3B	637.008644496518	0.141440197578713	0.0694272326070579	2.03724377693738	0.041625618904248	0.0614788183927764	HFrEF-Normal
ENSG00000012174	51360	MBTPS2	712.374459704422	0.00897290075159832	0.0365464426688938	0.245520496560819	0.806053439797407	0.841091611810949	HFrEF-Normal
ENSG00000012211	4007	PRICKLE3	202.243687630627	-0.283430786376882	0.0527107213190973	-5.37709936961523	7.56954012222744e-08	2.66290092621027e-07	HFrEF-Normal
ENSG00000012232	2137	EXTL3	2903.55524358786	0.0945439979394097	0.0497666490033753	1.89974611175845	0.0574664458367364	0.082317849933385	HFrEF-Normal
ENSG00000012660	60481	ELOVL5	1194.7074301879	0.0254192513913924	0.0594866296944238	0.427310330438423	0.669153309491472	0.720746905784039	HFrEF-Normal
ENSG00000012817	8284	KDM5D	843.700663124245	0.368305213076512	0.553617224445649	0.665270509683484	0.505877489183631	0.567239743846663	HFrEF-Normal
ENSG00000012822	57658	CALCOCO1	4971.42801429387	-0.190806265931619	0.0377190305228745	-5.05862062960249	4.2230006848169e-07	1.35809755114084e-06	HFrEF-Normal
ENSG00000012963	55148	UBR7	986.440114558847	-0.00800720503228055	0.0328115607754925	-0.2440360910311	0.807202868145198	0.841984457544863	HFrEF-Normal
ENSG00000012983	11183	MAP4K5	612.593359811852	0.023573984536036	0.033624696080032	0.701091378786777	0.483245990226794	0.545265215959848	HFrEF-Normal
ENSG00000013016	30845	EHD3	1699.87184554568	0.568590391707518	0.0879249444301986	6.46676998651853	1.00119867299082e-10	4.8231301816091e-10	HFrEF-Normal
ENSG00000013275	5704	PSMC4	1463.53188903609	0.143156236168887	0.028051920081323	5.10325980374515	3.3385217318792e-07	1.08550585474134e-06	HFrEF-Normal
ENSG00000013288	23324	MAN2B2	1215.61645417537	0.0148348122704656	0.0472099712139558	0.3142304875221	0.75334598884731	0.795352735213386	HFrEF-Normal
ENSG00000013306	51629	SLC25A39	889.24369066781	-0.176182397324395	0.045186296308909	-3.89902275061341	9.65817006942214e-05	0.000226310667947145	HFrEF-Normal
ENSG00000013364	9961	MVP	1224.7102019155	-0.274994922084038	0.0593721879532845	-4.631712786135	3.62653015166463e-06	1.03504977653028e-05	HFrEF-Normal
ENSG00000013374	51667	NUB1	1694.65541055545	0.0808323551432433	0.0277592987329072	2.9119019151381	0.00359235420392583	0.00652556649378543	HFrEF-Normal
ENSG00000013392	112611	RWDD2A	195.07856175207	0.0761206515152126	0.0401689977878432	1.89500997553516	0.0580910800981247	0.0831339887002857	HFrEF-Normal
ENSG00000013441	1195	CLK1	1954.37955517473	0.152957787576107	0.0887243063114712	1.72396712845678	0.0847137775058493	0.11709022060074	HFrEF-Normal
ENSG00000013503	55703	POLR3B	469.659222301085	0.0632820398623761	0.0416188091182255	1.52051539203374	0.12838149326276	0.169729298387162	HFrEF-Normal
ENSG00000013523	23357	ANGEL1	619.896388061557	0.0827527934903771	0.0348934900920329	2.37158258666913	0.0177120878422938	0.0282492881154996	HFrEF-Normal
ENSG00000013561	9604	RNF14	2676.2047072462	-0.162468712403154	0.0344454878878036	-4.71669070074867	2.39711681354151e-06	7.00568621113028e-06	HFrEF-Normal
ENSG00000013563	1774	DNASE1L1	1367.77785567896	-0.264841990862512	0.0545721362569921	-4.8530625522027	1.21569324531888e-06	3.67550484177819e-06	HFrEF-Normal
ENSG00000013583	50865	HEBP1	829.407741614004	-0.236716541495534	0.0435235302481549	-5.43881758087785	5.36353358651135e-08	1.91608984561253e-07	HFrEF-Normal
ENSG00000014123	23376	UFL1	1645.22977159656	0.268493801314449	0.0330841845090849	8.11547285503504	4.8389687164941e-16	3.91063912355084e-15	HFrEF-Normal
ENSG00000014164	23144	ZC3H3	333.317401948092	0.0504379086380071	0.0331101064253981	1.52333876520908	0.127673973417621	0.168962448845112	HFrEF-Normal
ENSG00000014216	823	CAPN1	2006.85413097865	-0.185075377620476	0.0230929818280645	-8.01435600644506	1.10715584992265e-15	8.65720757870934e-15	HFrEF-Normal
ENSG00000014641	4190	MDH1	35756.389410577	0.0456426403405982	0.0429745798399011	1.06208462096981	0.288197271122885	0.348472535718548	HFrEF-Normal
ENSG00000014824	10463	SLC30A9	3923.1392974472	0.0934214012392575	0.0340399756447906	2.74446145949445	0.0060610270968075	0.0105612276594001	HFrEF-Normal
ENSG00000014919	1355	COX15	1371.36066900454	0.211111987944011	0.0348046286448821	6.06562966374458	1.31437679568278e-09	5.62402629726573e-09	HFrEF-Normal
ENSG00000015153	10138	YAF2	1576.31096573995	0.209692017872468	0.0482667375993095	4.3444414995114	1.39630445875544e-05	3.67278992214934e-05	HFrEF-Normal
ENSG00000015171	10771	ZMYND11	3807.09310504895	0.141444240515731	0.0260772200040519	5.42405365655364	5.82623800366013e-08	2.07509578612054e-07	HFrEF-Normal
ENSG00000015475	637	BID	255.702255122117	-1.11009741389377	0.0631571806819021	-17.5767411069993	3.71314238279211e-69	9.15591829877785e-67	HFrEF-Normal
ENSG00000015532	64132	XYLT2	390.83801659668	-0.0580219119625457	0.0401139330400909	-1.4464279008632	0.148057220887	0.192951169255759	HFrEF-Normal
ENSG00000015676	23386	NUDCD3	2926.09940381449	0.0283311037856402	0.0249301856115241	1.1364176836511	0.255781798341715	0.313641078734498	HFrEF-Normal
ENSG00000016864	55830	GLT8D1	648.416567214705	-0.0137122862501074	0.0275826064854436	-0.497135260126481	0.61909367119265	0.674709651110666	HFrEF-Normal
ENSG00000017260	27032	ATP2C1	3294.63763454035	0.256080584205941	0.0343250702042236	7.46045332703881	8.62252956301975e-14	5.6469846174613e-13	HFrEF-Normal
ENSG00000017797	10928	RALBP1	2313.20831780341	-0.0988980462093395	0.0286872625216248	-3.44745498580735	0.000565894698629599	0.00117122418301184	HFrEF-Normal
ENSG00000018189	22902	RUFY3	632.011441487394	-0.00770310572777388	0.0432640867751404	-0.17804849938957	0.858684887196702	0.885578821023892	HFrEF-Normal
ENSG00000018408	25937	WWTR1	2195.66802607541	0.140253201381749	0.063916779662268	2.19430957133381	0.0282131618309545	0.0430857201344679	HFrEF-Normal
ENSG00000018510	8540	AGPS	1310.99217733085	0.210606263851141	0.0329285296431053	6.39585994679354	1.59646284897715e-10	7.53999803461236e-10	HFrEF-Normal
ENSG00000018610	63932	STEEP1	483.168313164214	0.36037461157781	0.055481955017121	6.49534810852651	8.28416315414606e-11	4.03106846826116e-10	HFrEF-Normal
ENSG00000018625	477	ATP1A2	17459.9295056282	-0.489617158282181	0.0788384839124016	-6.21038272154244	5.28557114107714e-10	2.35296229200361e-09	HFrEF-Normal
ENSG00000018699	55622	TTC27	425.807110302723	0.0921695719274172	0.0359304628527813	2.56522083517448	0.010311015652413	0.0172088303104888	HFrEF-Normal
ENSG00000019144	23187	PHLDB1	4027.1312282703	0.241946350923064	0.0539494188511448	4.48468873391635	7.30204492925636e-06	2.00112645088925e-05	HFrEF-Normal
ENSG00000019485	56981	PRDM11	670.745571102367	-0.34734264377698	0.0449480387884989	-7.72764848342742	1.09551348570907e-14	7.8325890013306e-14	HFrEF-Normal
ENSG00000019505	57586	SYT13	277.523106460171	-1.35530643999515	0.195353663382972	-6.93770680582632	3.98515701751583e-12	2.20766038958832e-11	HFrEF-Normal
ENSG00000019549	6591	SNAI2	165.590194974482	-0.614288838333644	0.107944215368472	-5.69079905057205	1.26446246377279e-08	4.88418779722508e-08	HFrEF-Normal
ENSG00000019582	972	CD74	4108.68979223214	0.48358823151086	0.0881632444742713	5.48514558866973	4.13129032426468e-08	1.49911263888359e-07	HFrEF-Normal
ENSG00000019995	54764	ZRANB1	2111.17568430547	-0.191429193408591	0.0456270884795589	-4.19551629936572	2.72250706223614e-05	6.90261654253702e-05	HFrEF-Normal
ENSG00000020129	23154	NCDN	1312.82332754135	0.484713179777254	0.0529761429485152	9.14965025385714	5.71181679371032e-20	6.61884081570607e-19	HFrEF-Normal
ENSG00000020181	25960	ADGRA2	828.491971061611	0.549652230018599	0.0716820767251153	7.6679172134813	1.74811650066462e-14	1.22831539142127e-13	HFrEF-Normal
ENSG00000020256	55734	ZFP64	240.628097339177	0.196660572778646	0.0367807109897665	5.34683989206633	8.95031224534571e-08	3.11658984359279e-07	HFrEF-Normal
ENSG00000020426	4331	MNAT1	271.892812654929	0.183720346758556	0.0315026429144072	5.83190265203224	5.47988880978844e-09	2.19174881366227e-08	HFrEF-Normal
ENSG00000020577	23034	SAMD4A	8044.30665005261	0.512718168776106	0.0547420818869404	9.36606996122345	7.5283600378625e-21	9.40202608733287e-20	HFrEF-Normal
ENSG00000020922	4361	MRE11	450.941703552749	-0.0066045183938447	0.041817032166036	-0.157938477499341	0.874505277897997	0.898486381933378	HFrEF-Normal
ENSG00000021300	58473	PLEKHB1	373.7631282021	0.936721992705348	0.0943097731404705	9.93239577949296	3.00936592962937e-23	4.55832956455146e-22	HFrEF-Normal
ENSG00000021355	1992	SERPINB1	863.214001862046	-0.408082861584406	0.0658076436550032	-6.20114684129677	5.60531830216471e-10	2.48466513201724e-09	HFrEF-Normal
ENSG00000021574	6683	SPAST	354.047655795291	0.051824750207587	0.0358520190240782	1.44551831719105	0.14831235173951	0.193236159436474	HFrEF-Normal
ENSG00000021762	114879	OSBPL5	441.344929541584	-0.170484726302808	0.0496681051537086	-3.43247896764345	0.000598090269535884	0.00123232629768538	HFrEF-Normal
ENSG00000021776	9716	AQR	735.318789435645	0.0393968194916987	0.0313592357240305	1.25630674925885	0.209004775835808	0.26222667591848	HFrEF-Normal
ENSG00000022267	2273	FHL1	57887.9973505169	0.666947519827432	0.117249901818478	5.68825653142103	1.28342926183231e-08	4.95023661811857e-08	HFrEF-Normal
ENSG00000022277	51507	RTF2	1423.97846967631	0.0761477402308926	0.0230263312596515	3.30698535395104	0.000943058225590172	0.00187885125252398	HFrEF-Normal
ENSG00000022567	57210	SLC45A4	563.001759838757	-0.207427889455742	0.0632857978564078	-3.27763726588997	0.00104679819963459	0.00206997413478657	HFrEF-Normal
ENSG00000022840	9921	RNF10	6579.88286545079	-0.206349191908842	0.0253486485564681	-8.14044154855697	3.93838936405731e-16	3.21716043352078e-15	HFrEF-Normal
ENSG00000022976	55778	ZNF839	265.695305706918	0.113184321487391	0.0456314180641231	2.48040333369304	0.0131233842179064	0.0213973924131111	HFrEF-Normal
ENSG00000023041	64429	ZDHHC6	535.752882674674	-0.0726706216305139	0.0370272231104901	-1.96262683306451	0.0496895504678635	0.072211938543141	HFrEF-Normal
ENSG00000023171	57476	GRAMD1B	1155.37367744406	-0.258788413805085	0.10265013169739	-2.5210723992833	0.0116997776972747	0.0193439486861381	HFrEF-Normal
ENSG00000023191	6050	RNH1	3084.29507119013	0.0209473105992126	0.0445922387139058	0.469752387486217	0.638531934779262	0.692265245855267	HFrEF-Normal
ENSG00000023228	4719	NDUFS1	20149.7804759816	0.143987190492365	0.0455424830652703	3.16160166950068	0.00156904034090375	0.00301331909701185	HFrEF-Normal
ENSG00000023287	9821	RB1CC1	4126.60750511169	-0.18888255792746	0.0663267509571935	-2.84775833583893	0.00440283439114723	0.00787238668622834	HFrEF-Normal
ENSG00000023318	23071	ERP44	1175.57919666081	0.0312630404618008	0.0331191334287272	0.943957079344461	0.345191581753039	0.408580748082995	HFrEF-Normal
ENSG00000023330	211	ALAS1	4580.52244171149	0.0323482940160822	0.0553481661937497	0.584451053045643	0.558916887221883	0.617899124820846	HFrEF-Normal
ENSG00000023445	330	BIRC3	350.678612781661	-1.62493341605129	0.133402282677486	-12.1807017349151	3.93878220090136e-34	1.36480090444958e-32	HFrEF-Normal
ENSG00000023516	11215	AKAP11	2233.39898960688	0.191597077283352	0.05142524541177	3.72573967803565	0.000194743307769192	0.000434398935399261	HFrEF-Normal
ENSG00000023572	51022	GLRX2	728.876268858154	-0.415603003981441	0.0496440454870111	-8.37165867334844	5.68128053062465e-17	4.97428715658243e-16	HFrEF-Normal
ENSG00000023608	6617	SNAPC1	173.881763148566	0.214421333687906	0.0488221978413191	4.39188203662634	1.12373667349775e-05	2.99371355504942e-05	HFrEF-Normal
ENSG00000023697	51071	DERA	550.522947049138	-0.303039626601641	0.0480959671719108	-6.30072840657259	2.96250099541031e-10	1.35980078157297e-09	HFrEF-Normal
ENSG00000023734	11171	STRAP	3851.08984720996	-0.139182243643204	0.0245602393713185	-5.66697423176346	1.45341190053144e-08	5.55334284012067e-08	HFrEF-Normal
ENSG00000023902	51177	PLEKHO1	1200.51454773519	-0.192685610643348	0.0994247545003323	-1.93800438946726	0.0526226870184597	0.0760161240404262	HFrEF-Normal
ENSG00000023909	2730	GCLM	494.207429083691	-0.298893164782203	0.0531893074181389	-5.61942200962504	1.91597342404728e-08	7.20903698196355e-08	HFrEF-Normal
ENSG00000024048	23304	UBR2	2202.30510739356	0.0342875378568273	0.0338200319711557	1.01382334251104	0.310667054916199	0.37226570234354	HFrEF-Normal
ENSG00000024422	30846	EHD2	2072.30823552723	-0.291354292964808	0.0665653234253505	-4.37696803639129	1.2034161408294e-05	3.19634803136627e-05	HFrEF-Normal
ENSG00000024862	25901	CCDC28A	219.392253889818	0.265221481972918	0.0654557976193684	4.05191734909726	5.07996117986938e-05	0.000124022169905952	HFrEF-Normal
ENSG00000025039	58528	RRAGD	4116.02321140678	0.0116612645441279	0.0531691406644831	0.219323923584072	0.826397727218088	0.858458230454081	HFrEF-Normal
ENSG00000025156	3298	HSF2	914.247791470155	-0.390529928697389	0.0390946293611806	-9.98934981808958	1.69691096990685e-23	2.63046008975472e-22	HFrEF-Normal
ENSG00000025293	51230	PHF20	1169.65439518972	0.0288519037312389	0.0295964385428152	0.974843770121218	0.329637761733414	0.392316667152249	HFrEF-Normal
ENSG00000025434	10062	NR1H3	181.382470818462	-0.64480672230343	0.0725368161824715	-8.88937171823716	6.14554109025833e-19	6.426151102565e-18	HFrEF-Normal
ENSG00000025708	1890	TYMP	200.600948411683	0.198105686035284	0.0957067388928594	2.06992410698537	0.0384594520351969	0.0572089744569574	HFrEF-Normal
ENSG00000025770	29781	NCAPH2	691.256166789566	0.121911132309461	0.0329936653955697	3.6949860177048	0.000219898888086226	0.000485848699807929	HFrEF-Normal
ENSG00000025772	10953	TOMM34	320.144181182666	0.199794532228075	0.0428739796765192	4.66004167878767	3.16145361631611e-06	9.09411087731951e-06	HFrEF-Normal
ENSG00000025796	11231	SEC63	2186.95322165096	-0.0266035868996412	0.0258835154053523	-1.02781969462077	0.304034650228408	0.365206683626579	HFrEF-Normal
ENSG00000025800	23633	KPNA6	3100.00402456823	-0.0715552605242757	0.0301247797789585	-2.37529572163895	0.0175348953969251	0.0280045934468439	HFrEF-Normal
ENSG00000026025	7431	VIM	9052.38445990799	0.0310381970498303	0.0741397030157311	0.418644744817019	0.675475783478495	0.725860923504863	HFrEF-Normal
ENSG00000026508	960	CD44	593.847102777161	0.460720547161551	0.120685651502979	3.81752545910712	0.000134796881027083	0.000308294074531959	HFrEF-Normal
ENSG00000026950	11119	BTN3A1	306.872116577767	0.945729218391658	0.106980992995513	8.84016115303143	9.55806380892884e-19	9.77282069103881e-18	HFrEF-Normal
ENSG00000027001	4285	MIPEP	889.051755836842	-0.0786474961997424	0.0588053617790051	-1.33742049739113	0.181085417409099	0.230969407047838	HFrEF-Normal
ENSG00000027075	5583	PRKCH	587.712244006594	-0.158259866412821	0.062410029135662	-2.53580824435779	0.0112188146438025	0.0185951370436514	HFrEF-Normal
ENSG00000027697	3459	IFNGR1	3159.82476756529	-0.521008091463622	0.0429678730840906	-12.1255266799913	7.73612441178141e-34	2.64600410122962e-32	HFrEF-Normal
ENSG00000027847	11285	B4GALT7	277.158539148636	-0.00549147596520642	0.0477381173140366	-0.115033358544111	0.908418681247231	0.926417550953582	HFrEF-Normal
ENSG00000028116	7444	VRK2	558.402828861309	-0.271893729778094	0.0425285892830858	-6.39319888953454	1.62450732324002e-10	7.66221136490832e-10	HFrEF-Normal
ENSG00000028137	7133	TNFRSF1B	625.249081842567	-0.291927395735568	0.0666670390229275	-4.37888647844658	1.19287245912834e-05	3.17231670031045e-05	HFrEF-Normal
ENSG00000028203	55591	VEZT	1918.07064623712	0.306428231802985	0.0334325930608085	9.16555384279173	4.92931927839008e-20	5.74978793275797e-19	HFrEF-Normal
ENSG00000028310	65980	BRD9	656.103292144752	0.0602063078165708	0.0346498908987593	1.73756125214024	0.0822881523463428	0.114171850213069	HFrEF-Normal
ENSG00000028528	6642	SNX1	3340.7843938019	0.0513085392928835	0.026895484970894	1.90770084080689	0.0564298929979174	0.0809971782126599	HFrEF-Normal
ENSG00000028839	9519	TBPL1	253.772144326737	-0.216531065018104	0.0582300101518215	-3.71854760893135	0.00020037153146065	0.000445396089743663	HFrEF-Normal
ENSG00000029363	9774	BCLAF1	3203.14224793192	0.27026250469027	0.0408132175446855	6.62193575878614	3.54525137296017e-11	1.78491454451551e-10	HFrEF-Normal
ENSG00000029364	55334	SLC39A9	846.515252911783	0.0751286175494621	0.0299786057907192	2.50607443434613	0.0122079917023057	0.0200871098726796	HFrEF-Normal
ENSG00000029534	286	ANK1	3026.94453809748	-0.211334653354748	0.111417290846421	-1.89678506584812	0.0578563111421045	0.0828427369398695	HFrEF-Normal
ENSG00000029639	51106	TFB1M	282.490067665482	0.141221418434043	0.0539009332553146	2.62001805729623	0.00879251111337585	0.0148901126553464	HFrEF-Normal
ENSG00000029725	9135	RABEP1	3468.04423331172	0.128727547104872	0.0287763085902204	4.4733863866271	7.69904734157136e-06	2.10448566544679e-05	HFrEF-Normal
ENSG00000029993	3149	HMGB3	230.549281372144	0.586010319932789	0.0962560917130529	6.08803359354889	1.1430589105972e-09	4.92676976791142e-09	HFrEF-Normal
ENSG00000030066	23279	NUP160	855.581049724182	-0.0139675906474498	0.0329399885165891	-0.424031436453462	0.671542887048354	0.722806743617267	HFrEF-Normal
ENSG00000030110	578	BAK1	540.528568722835	-0.089248526680607	0.0449179527405572	-1.98692329537145	0.0469308976639598	0.0685316496255289	HFrEF-Normal
ENSG00000030582	2896	GRN	3062.71162985384	0.155683301693541	0.0598658227771009	2.60053724264675	0.00930779153587518	0.0156701355438051	HFrEF-Normal
ENSG00000031003	51306	FAM13B	1748.79318151936	-0.0351494646199284	0.0663507142901049	-0.529752618279957	0.596283460546964	0.653207307798271	HFrEF-Normal
ENSG00000031081	57514	ARHGAP31	2225.85103798794	-0.513921039027371	0.0581543835335866	-8.83718488272789	9.81606248703998e-19	9.99805096542602e-18	HFrEF-Normal
ENSG00000031691	55166	CENPQ	175.166129495645	-0.262902298028283	0.0520340856639627	-5.05250154151092	4.36060836630503e-07	1.39726595672204e-06	HFrEF-Normal
ENSG00000031698	6301	SARS1	2266.92597633476	-0.0321687425157063	0.0227718829989016	-1.41265184426154	0.157758117270886	0.204013820883426	HFrEF-Normal
ENSG00000031823	8498	RANBP3	1037.94879155776	-0.126417101725692	0.0233041378499332	-5.42466331686475	5.80638800397268e-08	2.06872083353906e-07	HFrEF-Normal
ENSG00000032219	5926	ARID4A	788.817126133376	0.271067493603244	0.0400651983088023	6.76565960098321	1.32703216157082e-11	6.97250842870932e-11	HFrEF-Normal
ENSG00000032389	7260	EIPR1	272.759098852058	-0.0366609510595479	0.0526632272097729	-0.696139469643907	0.486341490575023	0.548174638520992	HFrEF-Normal
ENSG00000032444	10908	PNPLA6	860.98884151542	-0.2752813698252	0.03498478675719	-7.86860219374139	3.58625541571436e-15	2.67029959078787e-14	HFrEF-Normal
ENSG00000032742	8100	IFT88	322.105053641356	0.198582166462213	0.0580729538181879	3.41952928869306	0.000627295791609714	0.00128700024737573	HFrEF-Normal
ENSG00000033030	55596	ZCCHC8	367.154819054882	0.0186768443439105	0.0557709290759268	0.334884941910932	0.737711881523461	0.782105755161922	HFrEF-Normal
ENSG00000033050	10061	ABCF2	356.458778093425	-0.041463279202443	0.0352614148457643	-1.17588245916411	0.239641849180177	0.295834500740181	HFrEF-Normal
ENSG00000033100	54480	CHPF2	796.140673197395	0.0353416425850049	0.0569977108610877	0.620053718843867	0.53522242076335	0.595109409328209	HFrEF-Normal
ENSG00000033170			256.210505406894	0.197200540266836	0.0543200030153899	3.63034847790722	0.000283038823905064	0.000613212229232815	HFrEF-Normal
ENSG00000033178	55236	UBA6	613.253157002447	0.26119686948016	0.0366421908988969	7.1283092815289	1.01609262011252e-12	5.98867707118011e-12	HFrEF-Normal
ENSG00000033327	9846	GAB2	1199.70369168409	0.48607466252072	0.0600879868568213	8.08938172082461	5.99683564594749e-16	4.80608075237953e-15	HFrEF-Normal
ENSG00000033627	535	ATP6V0A1	1008.40259312544	-0.170550901102914	0.0398757057121904	-4.27706288971772	1.89375316112964e-05	4.89265710708032e-05	HFrEF-Normal
ENSG00000033800	8554	PIAS1	1483.39811356401	-0.197742152428915	0.035769955554602	-5.52816321303687	3.23600928747325e-08	1.19219619440858e-07	HFrEF-Normal
ENSG00000033867	9497	SLC4A7	619.391798124508	-0.756037557221916	0.0705051555048694	-10.7231528220614	7.92547649564814e-27	1.56487574084464e-25	HFrEF-Normal
ENSG00000034152	5606	MAP2K3	1470.96033209102	0.287320921312391	0.0873206391945978	3.29041248394992	0.00100040615559582	0.00198564329235913	HFrEF-Normal
ENSG00000034510	9168	TMSB10	2930.38774022806	-0.355865309254469	0.0627345507751452	-5.67255690616118	1.40681765821484e-08	5.3830702381999e-08	HFrEF-Normal
ENSG00000034677	25897	RNF19A	2042.73202761262	-0.0157789398158213	0.0320528219150564	-0.492279271311503	0.622521931783994	0.677610106016393	HFrEF-Normal
ENSG00000034693	8504	PEX3	370.36193977727	0.309221104508899	0.0400114056001588	7.72832395839828	1.08971743730741e-14	7.79640619957518e-14	HFrEF-Normal
ENSG00000034713	11345	GABARAPL2	3135.01074808939	0.29307550359065	0.0301842004857155	9.70956655715781	2.74501922548086e-22	3.84992577351501e-21	HFrEF-Normal
ENSG00000035141	84908	FAM136A	628.765670399148	-0.0147341835988131	0.043221803887099	-0.340897007383141	0.733181117789518	0.778403864215707	HFrEF-Normal
ENSG00000035403	7414	VCL	15851.7774889254	-0.413546459267164	0.064103092007181	-6.45127163633288	1.10915488746981e-10	5.31902725999201e-10	HFrEF-Normal
ENSG00000035664	23604	DAPK2	1347.81836407225	-0.283009562747761	0.100122838140266	-2.8266234557922	0.00470416071058118	0.00836181324631891	HFrEF-Normal
